,open,high,low,close,adjclose,volume,ticker,ema_2_adjclose,ema_3_adjclose,ema_5_adjclose,ema_10_adjclose,ema_20_adjclose,ema_50_adjclose,ema_100_adjclose,ema_2_high,ema_3_high,ema_5_high,ema_10_high,ema_20_high,ema_50_high,ema_100_high,ema_2_low,ema_3_low,ema_5_low,ema_10_low,ema_20_low,ema_50_low,ema_100_low,diff_adjclose,isUp_adjclose,diff_ema_2_adjclose,isUp_ema_2_adjclose,diff_ema_3_adjclose,isUp_ema_3_adjclose,diff_ema_5_adjclose,isUp_ema_5_adjclose,diff_ema_10_adjclose,isUp_ema_10_adjclose,diff_ema_20_adjclose,isUp_ema_20_adjclose,diff_ema_50_adjclose,isUp_ema_50_adjclose,diff_ema_100_adjclose,isUp_ema_100_adjclose,diff_ema_2_high,isUp_ema_2_high,diff_ema_3_high,isUp_ema_3_high,diff_ema_5_high,isUp_ema_5_high,diff_ema_10_high,isUp_ema_10_high,diff_ema_20_high,isUp_ema_20_high,diff_ema_50_high,isUp_ema_50_high,diff_ema_100_high,isUp_ema_100_high,diff_ema_2_low,isUp_ema_2_low,diff_ema_3_low,isUp_ema_3_low,diff_ema_5_low,isUp_ema_5_low,diff_ema_10_low,isUp_ema_10_low,diff_ema_20_low,isUp_ema_20_low,diff_ema_50_low,isUp_ema_50_low,diff_ema_100_low,isUp_ema_100_low,pctChange_open,pctChange_adjclose,pctChange_low,pctChange_high,pctChange_ema_2_high,pctChange_ema_3_high,pctChange_ema_5_high,pctChange_ema_10_high,pctChange_ema_20_high,pctChange_ema_50_high,pctChange_ema_100_high,pctChange_ema_2_adjclose,pctChange_ema_3_adjclose,pctChange_ema_5_adjclose,pctChange_ema_10_adjclose,pctChange_ema_20_adjclose,pctChange_ema_50_adjclose,pctChange_ema_100_adjclose,pctChange_ema_2_low,pctChange_ema_3_low,pctChange_ema_5_low,pctChange_ema_10_low,pctChange_ema_20_low,pctChange_ema_50_low,pctChange_ema_100_low,volatility_2_adjclose,volatility_3_adjclose,volatility_5_adjclose,volatility_10_adjclose,volatility_20_adjclose,volatility_50_adjclose,volatility_100_adjclose,volatility_2_high,volatility_3_high,volatility_5_high,volatility_10_high,volatility_20_high,volatility_50_high,volatility_100_high,volatility_2_low,volatility_3_low,volatility_5_low,volatility_10_low,volatility_20_low,volatility_50_low,volatility_100_low,volatility_200_low,volatility_2_ema_2_low,volatility_3_ema_3_low,volatility_5_ema_5_low,volatility_10_ema_10_low,volatility_20_ema_20_low,volatility_50_ema_50_low,volatility_100_ema_100_low,rsi_14_ema_2_low,rsi_14_ema_3_low,rsi_14_ema_5_low,rsi_14_ema_10_low,rsi_14_ema_20_low,rsi_14_ema_50_low,rsi_14_ema_100_low,stoch_14_adjclose,stoch_25_adjclose,stoch_25_open,stoch_25_high,stoch_25_low,pctChange_high_9periods,pctChange_low_9periods,pctChange_high_18periods,pctChange_low_18periods,pctChange_high_48periods,pctChange_low_48periods,pctChange_high_98periods,pctChange_low_98periods,0.3pctChange-high_2periods_back,0.3pctChange-low_2periods_back,0.5pctChange-high_2periods_back,0.5pctChange-low_2periods_back,1pctChange-high_2periods_back,1pctChange-low_2periods_back,2pctChange-high_2periods_back,2pctChange-low_2periods_back,3pctChange-high_2periods_back,3pctChange-low_2periods_back,5pctChange-high_2periods_back,5pctChange-low_2periods_back,0.3pctChange-high_3periods_back,0.3pctChange-low_3periods_back,0.5pctChange-high_3periods_back,0.5pctChange-low_3periods_back,1pctChange-high_3periods_back,1pctChange-low_3periods_back,3pctChange-high_3periods_back,3pctChange-low_3periods_back,5pctChange-high_3periods_back,5pctChange-low_3periods_back,0.3pctChange-high_5periods_back,0.3pctChange-low_5periods_back,0.5pctChange-high_5periods_back,0.5pctChange-low_5periods_back,1pctChange-high_5periods_back,1pctChange-low_5periods_back,5pctChange-high_5periods_back,5pctChange-low_5periods_back,3pctChange-high_5periods_back,3pctChange-low_5periods_back
2019-09-17,2995.669921875,3006.2099609375,2993.72998046875,3005.699951171875,3005.699951171875,3671840000,^GSPC,3001.8299560546875,3003.6832682291665,3004.3099609375,2987.1859619140623,2942.982470703125,2950.740390625,2918.7212915039063,3004.199951171875,3008.57666015625,3009.47998046875,2992.5949951171874,2954.890490722656,2963.9309912109375,2931.158896484375,2992.199951171875,2995.7666015625,2992.70595703125,2974.489990234375,2929.118505859375,2935.043408203125,2903.8119116210937,True,1,False,0,False,0,True,1,True,1,True,1,True,1,True,1,False,0,False,0,True,1,True,1,True,1,True,1,True,1,False,0,False,0,True,1,True,1,True,1,True,1,True,1,-0.0002469589462325006,0.0025817523700197853,0.001023201715230293,0.0013390290453665354,-0.0018473428365416433,-0.0016072578975803165,0.0017855547958738338,0.0030776854803555853,0.0012742569985761953,0.00017176056085799196,0.00024948529131085806,-0.0002814059875729802,-0.00042930133834118145,0.0017545607165503352,0.003339664672459497,0.0013959407957149228,0.0002016849752188854,0.00027255670478432137,-0.0015299599644182926,-0.0007993717942000877,0.0024600012433715346,0.0034368928248664776,0.0013717451579404738,0.00016111312840605407,0.0002786421241189885,7.739990234375001,8.708816266851692,10.655625269738074,69.38100820970129,229.9316757777919,394.7833324496861,665.3668879437382,4.02001953125,13.583837881030146,20.166583912907235,73.99276517123161,198.28081948169597,354.19976705162316,633.7355893755579,3.06005859375,11.023244714292499,24.474402063413528,77.72186188560725,239.53037345688298,428.6997646222236,688.6349713845749,2102.7825035281035,4.5849609375,4.437017774492928,21.960225923722888,100.98790896756012,80.12004916070927,144.63018838907524,622.3157844018863,64.69941115435068,69.25286592557605,74.5072147836383,77.98439091626611,64.9980165845231,83.99724855058702,97.81262146692075,91.03104280651895,92.29624516358162,87.15869955056012,92.55748053552627,86.16502972505884,1.5033598869077514,1.8192168205015125,3.3455940298702025,3.009972183529075,0.9356970436368073,5.926504466157878,2.788684349235715,7.3670243624296745,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1
2019-09-18,3001.5,3007.830078125,2978.570068359375,3006.72998046875,3006.72998046875,3435540000,^GSPC,3006.2149658203125,3003.4632975260415,3005.469970703125,2994.08095703125,2948.2934692382814,2951.282392578125,2919.3897924804687,3007.02001953125,3005.4099934895835,3010.860009765625,2999.493994140625,2959.1005004882813,2964.4495947265623,2931.8383984375,2986.1500244140625,2987.6566569010415,2993.357958984375,2980.160986328125,2933.067004394531,2935.3460107421874,2904.42201171875,True,1,True,1,False,0,True,1,True,1,True,1,True,1,True,1,True,1,False,0,True,1,True,1,True,1,True,1,True,1,False,0,False,0,True,1,True,1,True,1,True,1,True,1,0.0019461683953987396,0.00034269198975556137,-0.005063887594498828,0.0005389234978765423,0.0009387086096832586,-0.0010525464445044763,0.00045856071674554855,0.0023053567337691927,0.0014247599966372704,0.00017497152165901753,0.00023182023804313445,0.001460778868163537,-7.323365464384501e-05,0.0003861152080537611,0.0023081907872817276,0.0018046313860264895,0.0001836833748054545,0.00022903898995374483,-0.002021899223493717,-0.00270713501419928,0.00021786368673915035,0.0019065440167453929,0.0013480159738357145,0.0001030998513400494,0.0002101031734234038,1.030029296875,8.303061235684565,9.908182421203575,44.69606963837571,233.78093142739374,397.72611986529154,670.8498444102435,1.6201171875000002,5.02973552672197,17.516039929608333,44.64666462571485,202.147444542997,356.4838578137012,638.3064963659762,15.159912109375002,13.885124213816272,21.62977168310843,51.226724136314864,242.2881442788341,429.98747852553936,692.5567407863341,2108.269224439352,6.049926757812501,9.536865080308086,17.416318583817198,101.50368573762292,87.4634096261312,139.49979207165578,613.7858593993316,62.68932791958067,65.88956020886143,74.63540010628662,79.15325172249561,66.93492928047823,84.40080300143131,97.93558187058467,89.13024948241538,92.82384307369864,90.14496124612648,93.38733114740978,78.3998739467425,1.4110144944641245,0.7285016485809592,6.09846041288955,0.42640208002855395,0.4715011711381445,6.3591415768864294,3.565650750801752,6.666823652564158,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1
2019-09-19,3010.360107421875,3021.989990234375,3003.159912109375,3006.7900390625,3006.7900390625,3251290000,^GSPC,3006.760009765625,3006.4066569010415,3004.91396484375,2997.1599609375,2952.411474609375,2951.5567919921873,2920.027392578125,3014.9100341796875,3012.010009765625,3011.110009765625,3003.106982421875,2963.7635009765627,2964.829794921875,2932.563098144531,2990.864990234375,2991.8199869791665,2993.80595703125,2984.4169677734376,2937.3295043945313,2935.716806640625,2905.0601098632815,True,1,True,1,True,1,False,0,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,0.002951893194027999,1.997472142156731e-05,0.008255586803618264,0.004707683526524953,0.002623865021579519,0.0021960452285507692,8.303275449184078e-05,0.0012045325939333829,0.0015758168698603026,0.0001282532163775496,0.0002471826917258557,0.000181305712169344,0.000979988461129011,-0.00018499797529003548,0.0010283636115513417,0.0013967420184115564,9.297633284854889e-05,0.00021840183839039184,0.001578944722054887,0.0013935102176176883,0.0001496640405236338,0.0014281045436261852,0.0014532569469480894,0.00012632101874210377,0.00021969883920336386,0.06005859375000001,1.0613338316693333,8.797991973868056,41.33550915470436,239.37213616570165,399.4300394845186,676.1286169000075,14.159912109375002,15.035578060969733,18.418715855902708,46.94727924866159,208.8017388304633,359.07790773152476,644.4189162953242,24.589843750000004,21.487286491851037,22.698268367493405,50.84779007536852,251.49713350999792,432.5474613898597,698.7195906384835,2116.09909169773,4.7149658203125,7.024253926601754,12.797286695488825,96.5839698470142,96.27050021912792,133.94337031983903,605.0040652647183,63.63748595607663,66.78146141975839,74.72942612032057,80.01097796747574,68.93353153152457,84.90319147379299,98.05850901245036,88.32029835682381,92.2638677306401,94.08088153065053,100.0,90.41628664657013,1.4625174871834457,0.7191682318073211,4.989268729933993,1.5081370033394825,0.453834436486944,6.3756072231541445,3.7860909333279347,6.4681633604632305,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1
2019-09-20,3008.419921875,3016.3701171875,2984.679931640625,2992.070068359375,2992.070068359375,6094740000,^GSPC,2999.4300537109375,3001.8633626302085,3001.85,2998.4959716796875,2955.86748046875,2951.3999951171877,2920.4897924804686,3019.1800537109375,3015.396728515625,3010.918017578125,3006.2409912109374,2967.6280029296877,2965.110595703125,2933.244599609375,2993.919921875,2988.8033040364585,2990.161962890625,2985.6339599609373,2941.338000488281,2935.634404296875,2905.665808105469,False,0,False,0,False,0,False,0,True,1,True,1,False,0,True,1,True,1,True,1,False,0,True,1,True,1,True,1,True,1,True,1,False,0,False,0,True,1,True,1,False,0,True,1,-0.0006445028095115601,-0.0048955765157830955,-0.006153511970586334,-0.001859659715960582,0.0014163008125751553,0.0011244048788083827,-6.37612664026177e-05,0.0010435887923430087,0.00130391711479394,9.471059071630705e-05,0.0002323910661208295,-0.0024378254436272506,-0.0015112041680735988,-0.001019651437477731,0.0004457589049633448,0.0011705705282263335,-5.312344842045569e-05,0.00015835464541158473,0.0010214207764642769,-0.001008310311394811,-0.0012171777974008258,0.00040778222367765515,0.0013646736219932176,-2.8068900775224392e-05,0.00020849766245145673,14.719970703125002,14.690033485291043,14.740241948255942,36.597163593724204,240.39443850050228,398.5375579408771,679.483905987098,5.619873046875,12.349460538734204,18.03449644841948,43.900857048011744,213.43741848798714,360.8442426002949,649.6735906470135,18.47998046875,22.175442758779905,20.807454827095604,49.10793985526129,253.25637243414556,432.05084938950864,702.9998507517439,2123.184520379017,3.0549316406250004,3.7248149617967616,7.810442366591874,86.03362351597461,105.7522560765807,127.98960281804594,595.8441719731067,64.27102852879611,65.44613649523882,72.37914563357944,80.26107390959335,70.72556919118384,84.25378565939234,98.16990686685936,77.00941557406112,84.00175449131501,92.74405574687286,96.995041995525,80.05023275729276,1.4298262124863292,0.7511565662570718,5.326649012485363,0.5614836319599248,0.7969248443746135,6.055842116264653,2.795320911360899,7.36104350469663,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
2019-09-23,2983.5,2999.14990234375,2982.22998046875,2991.780029296875,2991.780029296875,3186590000,^GSPC,2991.925048828125,2996.8800455729165,3000.614013671875,2999.8309814453123,2963.1009765625,2950.9601953125,2921.17029296875,3007.760009765625,3012.5033365885415,3010.310009765625,3007.21298828125,2971.234997558594,2964.8151953125,2933.6947998046876,2983.4549560546875,2990.0232747395835,2988.473974609375,2986.91796875,2948.7010009765627,2935.2416015625,2906.2545068359377,False,0,False,0,False,0,False,0,True,1,True,1,False,0,True,1,False,0,False,0,False,0,True,1,True,1,False,0,True,1,False,0,True,1,False,0,True,1,True,1,False,0,True,1,-0.008283392120162714,-9.693591923765066e-05,-0.0008208421767115226,-0.005708919719641825,-0.0037824984738077383,-0.0009595393865495794,-0.0002019343631909365,0.00032332639770205063,0.001215447025484817,-9.962542073582714e-05,0.0001534819821613631,-0.002502143656768152,-0.0016600745787861415,-0.00041174153542811176,0.0004452264662797578,0.0024471652202091576,-0.00014901396131161704,0.000233009028154596,-0.0034954060540666188,0.0004081803247062421,-0.0005645139969669977,0.0004300623607187415,0.002503282685315078,-0.0001338050588997053,0.00020260372986680153,0.2900390625,14.867112250371097,17.76419788478763,30.369073327465664,213.52945665246625,395.62195597593467,683.2090690162665,17.22021484375,20.612961785945533,20.020467799404894,40.72646912968024,211.16557633939277,359.10369867653986,652.68835084292,2.4499511718750004,19.81885437350867,22.21407047707218,45.96691257714214,229.88686327733373,429.4168341308765,706.9503646494816,2127.2495644116398,10.4649658203125,2.6283910853486785,5.11964644557638,74.75717741286182,116.366236626363,121.66786933888281,586.4559575357611,60.389486948154335,65.74444556302888,71.26110638617246,80.53775088244646,73.72386685864545,81.07050693093888,98.27358971783455,69.82922571269738,83.84666999114921,79.41932081343649,87.78735669696123,78.74023868392264,0.7017844159472375,1.4635437306258159,4.641718718113319,1.2081238975189978,1.4595820874423904,5.438236204559743,3.2569816816478525,6.944995657041386,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
2019-09-24,3002.429931640625,3007.97998046875,2957.72998046875,2966.60009765625,2966.60009765625,3868160000,^GSPC,2979.1900634765625,2983.4833984375,2992.79404296875,2998.552001953125,2967.5119873046874,2950.0061962890627,2921.66109375,3003.56494140625,3007.8333333333335,3010.664013671875,3010.0719970703126,2977.6704956054687,2964.6187939453125,2934.457800292969,2969.97998046875,2974.8799641927085,2981.273974609375,2986.9899658203126,2953.7875,2934.22080078125,2906.826806640625,False,0,False,0,False,0,False,0,False,0,True,1,False,0,True,1,False,0,False,0,True,1,True,1,True,1,False,0,True,1,False,0,False,0,False,0,True,1,True,1,False,0,True,1,0.006344874020655311,-0.008416371322106486,-0.008215328851381543,0.0029441936590430817,-0.0013947483661443938,-0.0015502068324666496,0.00011759715946246807,0.000950717092604858,0.002165933711794077,-6.624405038724301e-05,0.00026008175367531194,-0.004256451997870281,-0.004470197983134638,-0.0026061235025546248,-0.0004263505177785065,0.0014886467849315466,-0.0003232842736926589,0.0001680151213476755,-0.004516567464372456,-0.005064612932885626,-0.0024092563834160474,2.410413378139964e-05,0.0017249965397483358,-0.00034777402333985297,0.00019692005753135788,25.179931640625,25.326196790171327,36.70445127411402,40.8268456234327,194.0171647920851,390.6738830041696,684.7054515166851,8.830078125,14.914765722534941,19.642025959301435,26.614638180784393,190.36164884235632,357.7569468738503,656.8966478452721,24.500000000000004,25.812323887208915,36.28256330273139,45.44914325315422,208.19062331487058,423.491365971524,708.7938875139793,2123.836195180951,13.4749755859375,14.571677584780304,11.321837620748854,60.91040809993331,125.74585554640943,115.10625792941374,576.9504168276695,55.72291787233592,58.94220017167092,66.53969183084199,80.55421000190428,75.58426106890661,73.31792146259434,98.37025459136268,14.758526890042756,70.38290728609957,89.54119529942535,92.50881814645302,65.64003686520442,0.4126809342495319,1.7225080896317135,3.330731575379753,2.445822216731164,1.097451241122105,5.775747269047182,4.9905490266754615,5.382707914429352,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1
2019-09-25,2968.35009765625,2989.820068359375,2952.860107421875,2984.8701171875,2984.8701171875,3318870000,^GSPC,2975.735107421875,2981.0834147135415,2988.4220703125,2996.9460205078126,2973.297497558594,2949.6227978515626,2922.053395996094,2998.9000244140625,2998.9833170572915,3007.06201171875,3008.9610107421877,2982.2219970703127,2964.114794921875,2934.8775,2955.2950439453125,2964.2733561197915,2976.131982421875,2984.744970703125,2958.4010009765625,2933.2550048828125,2907.063308105469,True,1,False,0,False,0,False,0,False,0,True,1,False,0,True,1,False,0,False,0,False,0,False,0,True,1,False,0,True,1,False,0,False,0,False,0,False,0,True,1,False,0,True,1,-0.011350750811944033,0.006158571742003405,-0.0016464900714511232,-0.0060372450040525605,-0.0015531267288009243,-0.0029423226938688485,-0.0011964144576638303,-0.00036908961951942487,0.0015285443676731347,-0.00017000466450090013,0.00014302461837734093,-0.0011596964211997296,-0.0008044233546650181,-0.0014608331189783774,-0.0005355856574327245,0.001949616472876059,-0.00012996529904996112,0.0001342737003047212,-0.0049444564003827685,-0.003565390268039037,-0.0017247633834704956,-0.0007515911144251319,0.0015618933239316402,-0.000329149019112851,8.136070037045862e-05,18.27001953125,22.534079263024708,32.610981967635404,42.893872241950746,164.53845694165642,388.4322864081507,687.2124541215418,18.159912109375,15.728930187528675,28.94421622241031,32.518805139387496,171.48528205824852,355.0112851274919,659.0980109847658,4.869873046875001,27.263117084143662,46.381244069019814,56.14553639046251,183.72056430843003,418.4267416211107,709.9419190339984,2119.9683206620152,14.684936523437502,22.41515445057379,15.97200315137058,45.41518701555267,132.85307078990058,108.04966206661274,567.3524680032928,51.08954586047551,54.67518793259693,63.313434205712106,78.32974517412951,77.16357333643683,66.80847200244705,98.40987784036855,46.30415742558872,80.1519253714587,71.3186359874366,82.79867473245312,63.03610544701671,0.4854740548367653,1.8131930712018018,3.2643545639446048,1.1826528892663446,1.7257844055151628,5.190131883553373,5.159374548503215,5.230562660800686,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1
2019-09-26,2985.72998046875,2987.280029296875,2963.7099609375,2977.6201171875,2977.6201171875,3077240000,^GSPC,2981.2451171875,2976.3634440104165,2982.5880859375,2993.751025390625,2977.7815063476564,2949.4868017578124,2922.5048974609376,2988.550048828125,2995.0266927083335,3000.12001953125,3005.6150146484374,2987.0844970703124,2963.7551953125,2935.377099609375,2958.2850341796875,2958.1000162760415,2968.2419921875,2981.023974609375,2963.9339965820313,2932.8442041015624,2907.7183081054686,False,0,True,1,False,0,False,0,False,0,True,1,False,0,True,1,False,0,False,0,False,0,False,0,True,1,False,0,True,1,True,1,False,0,False,0,False,0,True,1,False,0,True,1,0.005855065016159289,-0.002428916406865711,0.003674354057056295,-0.0008495625169490095,-0.0034512572949009224,-0.0013193218936744522,-0.002308563029444266,-0.0011120104520480067,0.0016304956521602243,-0.00012131770672008102,0.00017022843691938405,0.00185164659041126,-0.0015833071559919754,-0.0019521955860772877,-0.0010660836382520023,0.0015080928809660943,-4.61062661467615e-05,0.00015451513153807994,0.0010117400090055018,-0.002082581159731811,-0.0026510888230012464,-0.0012466713673274787,0.0018702655940294743,-0.00014004946060475199,0.00022531329062336347,7.25,15.934191917815403,23.976654343067256,44.3212999372752,137.84012315513715,387.8698151107921,689.3835026925592,2.5400390625,19.55405565062882,27.33450499148102,36.072290363857284,141.38483692812716,353.3362653765935,661.175250811493,10.849853515625,9.412628517448827,32.27835470917968,56.56337254252298,146.47674359038047,416.37146912928756,712.1350116989972,2112.5468020989674,2.989990234375,14.69994747869375,20.194018836019385,32.92563235417624,137.67106943827983,100.62804534617709,557.7359254840592,51.96533680581495,52.301936967805936,58.61696655531635,74.65017873533006,78.92430970980365,64.197612050748,98.51738810849349,35.816652304736614,76.27533503734821,80.61169608659668,81.44051047342546,68.83754506980108,0.8015460383053341,1.5043514290805193,3.981735004849596,0.4961659370289917,1.4388448608670057,5.457563592676773,5.478068615905696,4.943356146110522,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1
2019-09-27,2985.469970703125,2987.31005859375,2945.530029296875,2961.7900390625,2961.7900390625,3243650000,^GSPC,2969.705078125,2974.7600911458335,2976.532080078125,2989.1910400390625,2979.6420043945313,2948.820400390625,2923.282297363281,2987.2950439453125,2988.13671875,2994.3080078125,3002.6130126953126,2989.925,2963.5357958984373,2936.1198999023436,2954.6199951171875,2954.0333658854165,2960.41201171875,2975.2869873046875,2965.927001953125,2932.2930029296876,2908.547607421875,False,0,False,0,False,0,False,0,False,0,True,1,False,0,True,1,False,0,False,0,False,0,False,0,True,1,False,0,True,1,False,0,False,0,False,0,False,0,True,1,False,0,True,1,-8.708415272840053e-05,-0.005316352490240539,-0.006134180429340774,1.0052387650505423e-05,-0.0004199377163868201,-0.002300471636899837,-0.0019372597365815425,-0.0009987978961024657,0.0009509282152793119,-7.402750888785281e-05,0.0002530510621847615,-0.0038708789813924893,-0.0005386952550467949,-0.002030453312654279,-0.0015231678629545886,0.0006247933378955572,-0.00022593807396942278,0.0002660046534117555,-0.001238906670640083,-0.0013747508090495852,-0.002637918501712022,-0.0019245022359939412,0.0006724189450211249,-0.00018794082928230704,0.0002852062093134933,15.830078125000002,20.443139187827313,27.820376774752475,51.59124764445824,127.34540917150655,385.29317315459707,689.3865151172714,0.030029296875000003,2.5251583336320396,20.275359269058352,37.69464544237358,128.25576806137585,352.41158497352075,662.8097908152739,18.179931640625,15.842336966054406,31.07648187055814,60.84230352414261,134.74040067119546,414.5613666214127,711.6563491895304,2107.4675315722566,3.6650390625000004,8.930430287875469,24.510935361925718,22.827462185708665,139.2710170066522,92.9946949887903,547.9627882218299,50.7653953722047,50.73950560376828,54.311353595885315,69.24895096151337,79.53635287561319,60.766164109651505,98.6425304409514,21.266045085893097,67.81095878250835,80.47266831498341,81.45656720197798,59.1166971700995,0.5419715649311208,2.0018605600183315,2.8664488184179993,1.5634231012053634,0.7489680477612337,6.100538528180022,5.0871133161964455,5.295684352105456,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1
2019-09-30,2967.070068359375,2983.85009765625,2967.070068359375,2976.739990234375,2976.739990234375,3247610000,^GSPC,2969.2650146484375,2972.050048828125,2973.524072265625,2987.06904296875,2982.156005859375,2948.822998046875,2924.255498046875,2985.580078125,2986.146728515625,2991.248046875,3000.7790283203126,2992.0960083007812,2963.0923974609377,2936.9788012695312,2956.300048828125,2958.77001953125,2957.380029296875,2972.927001953125,2968.614501953125,2932.1172021484376,2909.4855078125,True,1,False,0,False,0,False,0,False,0,True,1,True,1,True,1,False,0,False,0,False,0,False,0,True,1,False,0,True,1,True,1,True,1,False,0,False,0,True,1,False,0,True,1,-0.006163151036289505,0.005047606675254723,0.007312788818398808,-0.0011582195586113953,-0.0005740865214463042,-0.0006659635825523313,-0.0010219259105997969,-0.0006107961189956157,0.0007261079461127196,-0.0001496180468322228,0.0002925293913291771,-0.00014818423546636428,-0.0009110120596866889,-0.0010105746323491038,-0.0007098900812591014,0.0008437260117610812,8.809136866627654e-07,0.0003329136855758641,0.0005686192179414906,0.0016034529943143028,-0.0010241758275107982,-0.0007931958703925046,0.0009061247961363872,-5.9953347456898065e-05,0.0003224634825409467,14.949951171875002,15.408877910875672,20.660391071033366,51.9465227369269,114.5228014429349,385.30275405499566,690.0009768254326,3.4599609375000004,3.4450444486009197,21.447007142045937,42.12455960988058,117.51793612133997,350.37585971351297,663.3796773003395,21.5400390625,20.07203924821194,19.200896827425705,58.75367677076267,122.846034608387,413.7110676564935,713.1402474455672,2106.070770329273,1.6800537109375002,4.439731835883384,22.648971764511387,16.941087918221083,138.35947156219294,85.08995423826714,538.0019376190053,51.320306432084806,52.518707302689116,52.69718191914147,67.09823605451507,80.36442571444282,59.670658209595764,98.76907367213717,40.818698512037805,73.21533343545605,67.49145204038278,77.42399324834027,67.49145204038278,0.5075284400245961,2.035432232672052,1.5453625750798006,1.8192168205015125,0.278845981256004,6.538698935440301,7.6856275103278415,2.953908080108214,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1
